1 Day Song Growth Rank,Change in 1 Day Song Growth Rank,1 Day Video Count Change,Song Title,Song Artist,Aggregate Video Count,Change in Video Count over Past 7 Days,Aggregate Video Views,Aggregate Video Engagements,Aggregate Sound Count,Top Performing Sound URLs
2894,+435,0.0,Northside Southside (feat. Giggs),Meek Mill,2.0,0.0,141700.0,7469.0,2.0,"['https://m.tiktok.com/h5/share/music/7028244459124984581.html?language=en&source=h5_m&u_code=e0ci37381jggbe&_d=e0ci37381jggbe&share_music_id=7028244459124984581', 'https://m.tiktok.com/h5/share/music/7022289826267335430.html?language=en&source=h5_m&u_code=e0chbci2hbl7mg&_d=e0chbci2hbl7mg&share_music_id=7022289826267335430']"
2895,+330,0.0,Since U Been Gone - AOL Live Version,Kelly Clarkson,3.0,0.0,280538.0,17512.0,3.0,"['https://m.tiktok.com/h5/share/music/7047553320117930758.html?language=en&source=h5_m&u_code=e0chlbf6hgejhf&_d=e0chlbf6hgejhf&share_music_id=7047553320117930758', 'https://m.tiktok.com/h5/share/music/7009582418017422082.html?language=en&source=h5_m&u_code=e0chlk69gb3af1&_d=e0chlk69gb3af1&share_music_id=7009582418017422082', 'https://m.tiktok.com/h5/share/music/6981441681589635841.html?language=en&source=h5_m&u_code=e0chj681kb64e4&_d=e0chj681kb64e4&share_music_id=6981441681589635841']"
2896,+390,0.0,Pressure,PnB Rock,7.0,0.0,26031.0,2904.0,1.0,['https://m.tiktok.com/h5/share/music/6705077420203968514.html?language=en&source=h5_m&u_code=e0ci36db0c5j1j&_d=e0ci36db0c5j1j&share_music_id=6705077420203968514']
2897,+1150,0.0,Valley of the Dolls,MARINA,737.0,9.0,1047329.0,156701.0,4.0,"['https://m.tiktok.com/h5/share/music/226657547980525568.html?language=en&source=h5_m&u_code=e0ci76elh0b9ce&_d=e0ci76elh0b9ce&share_music_id=226657547980525568', 'https://m.tiktok.com/h5/share/music/6705026531355265026.html?language=en&source=h5_m&u_code=e0ci6d1154i11i&_d=e0ci6d1154i11i&share_music_id=6705026531355265026', 'https://m.tiktok.com/h5/share/music/6491866608943532813.html?language=en&source=h5_m&u_code=e0ci902l67k22e&_d=e0ci902l67k22e&share_music_id=6491866608943532813']"
2898,-2126,0.0,Scary Monsters and Nice Sprites - Dirtyphonics Remix,Skrillex,4305.0,1.0,8561225.0,877417.0,4.0,"['https://m.tiktok.com/h5/share/music/248919950285758465.html?language=en&source=h5_m&u_code=e0chd1m9hc9a26&_d=e0chd1m9hc9a26&share_music_id=248919950285758465', 'https://m.tiktok.com/h5/share/music/6705029019143768065.html?language=en&source=h5_m&u_code=e0ch9icebc5j6i&_d=e0ch9icebc5j6i&share_music_id=6705029019143768065', 'https://m.tiktok.com/h5/share/music/305964770275348480.html?language=en&source=h5_m&u_code=e0chb6a1kk926a&_d=e0chb6a1kk926a&share_music_id=305964770275348480']"
2899,+704,0.0,Win or Lose,YoungBoy Never Broke Again,404.0,-1.0,18040.0,1320.0,1.0,['https://m.tiktok.com/h5/share/music/225214315463684096.html?language=en&source=h5_m&u_code=e0chi5bd87kk5f&_d=e0chi5bd87kk5f&share_music_id=225214315463684096']
2900,-1364,0.0,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,3.0,1.0,268514.0,31111.0,2.0,"['https://m.tiktok.com/h5/share/music/6953468767758322437.html?language=en&source=h5_m&u_code=e0chl04idf29gd&_d=e0chl04idf29gd&share_music_id=6953468767758322437', 'https://m.tiktok.com/h5/share/music/7029139437871336238.html?language=en&source=h5_m&u_code=e0chldf9683303&_d=e0chldf9683303&share_music_id=7029139437871336238']"
2901,+528,0.0,Don't Stop Making It Happen,Grouplove,108.0,0.0,1877004.0,118613.0,3.0,"['https://m.tiktok.com/h5/share/music/6705000396982585345.html?language=en&source=h5_m&u_code=e0ci7h7d8i3eab&_d=e0ci7h7d8i3eab&share_music_id=6705000396982585345', 'https://m.tiktok.com/h5/share/music/7041738042205539078.html?language=en&source=h5_m&u_code=e0ci5himk0lghf&_d=e0ci5himk0lghf&share_music_id=7041738042205539078', 'https://m.tiktok.com/h5/share/music/7041663767855287046.html?language=en&source=h5_m&u_code=e0ci378jh731l0&_d=e0ci378jh731l0&share_music_id=7041663767855287046']"
2902,+504,0.0,Psycho (feat. Peezy),Jucee Froot,10.0,0.0,56257.0,6378.0,2.0,"['https://m.tiktok.com/h5/share/music/6969441223845186309.html?language=en&source=h5_m&u_code=e0ci8dheacgdlh&_d=e0ci8dheacgdlh&share_music_id=6969441223845186309', 'https://m.tiktok.com/h5/share/music/6969441223845186309.html?language=en&source=h5_m&u_code=e0ci8dheacgdlh&_d=e0ci8dheacgdlh&share_music_id=6969441223845186309', 'https://m.tiktok.com/h5/share/music/6959773421999803142.html?language=en&source=h5_m&u_code=e0chf333lj5189&_d=e0chf333lj5189&share_music_id=6959773421999803142']"
2903,+523,0.0,Freestyle,Lil Eazzyy,4.0,0.0,355279.0,95706.0,2.0,"['https://m.tiktok.com/h5/share/music/6930831568722332421.html?language=en&source=h5_m&u_code=e0ci87cbejdg7f&_d=e0ci87cbejdg7f&share_music_id=6930831568722332421', 'https://m.tiktok.com/h5/share/music/6937738962580622085.html?language=en&source=h5_m&u_code=e0ci639fa17g1j&_d=e0ci639fa17g1j&share_music_id=6937738962580622085']"
2904,+521,0.0,Hitchcock,Jack Harlow,208.0,0.0,557395.0,55328.0,1.0,['https://m.tiktok.com/h5/share/music/6781213808443541505.html?language=en&source=h5_m&u_code=e0chl7gjfa9799&_d=e0chl7gjfa9799&share_music_id=6781213808443541505']
2905,-1344,0.0,Best Friend,Jason Derulo,38441.0,-5.0,13594008.0,1604840.0,2.0,"['https://m.tiktok.com/h5/share/music/6704975486683973633.html?language=en&source=h5_m&u_code=e0chf2bhke72hh&_d=e0chf2bhke72hh&share_music_id=6704975486683973633', 'https://m.tiktok.com/h5/share/music/6755775884411553793.html?language=en&source=h5_m&u_code=e0chf73fdae6dj&_d=e0chf73fdae6dj&share_music_id=6755775884411553793', 'https://m.tiktok.com/h5/share/music/6758532827958020870.html?language=en&source=h5_m&u_code=e0chjl05ige02i&_d=e0chjl05ige02i&share_music_id=6758532827958020870']"
2906,+524,0.0,Shenanigans (feat. Yung Bans),Jasiah,7.0,0.0,441430.0,40989.0,4.0,"['https://m.tiktok.com/h5/share/music/6970103290759531269.html?language=en&source=h5_m&u_code=e0chbf9a8bheij&_d=e0chbf9a8bheij&share_music_id=6970103290759531269', 'https://m.tiktok.com/h5/share/music/7014565875042863877.html?language=en&source=h5_m&u_code=e0chjfb38h31m2&_d=e0chjfb38h31m2&share_music_id=7014565875042863877', 'https://m.tiktok.com/h5/share/music/6998898021983701765.html?language=en&source=h5_m&u_code=e0chkjgeil7mel&_d=e0chkjgeil7mel&share_music_id=6998898021983701765']"
2907,+524,0.0,u just can't be replaced (feat. rosabeales),Garrett Nash,28968.0,-3.0,6998622.0,2674238.0,3.0,"['https://m.tiktok.com/h5/share/music/133849582966308864.html?language=en&source=h5_m&u_code=e0chgmfg9e5e1a&_d=e0chgmfg9e5e1a&share_music_id=133849582966308864', 'https://m.tiktok.com/h5/share/music/229495221342855168.html?language=en&source=h5_m&u_code=e0ci4ceece1j13&_d=e0ci4ceece1j13&share_music_id=229495221342855168', 'https://m.tiktok.com/h5/share/music/187839433621118976.html?language=en&source=h5_m&u_code=e0ci6m5mge2b16&_d=e0ci6m5mge2b16&share_music_id=187839433621118976']"
2908,+490,0.0,Castaway,Brett Eldredge,4.0,0.0,751177.0,103758.0,1.0,['https://m.tiktok.com/h5/share/music/6966723030802352901.html?language=en&source=h5_m&u_code=e0chk9396gge0j&_d=e0chk9396gge0j&share_music_id=6966723030802352901']
2909,+525,0.0,Cheap Thrills - Hex Cougar Remix,Sia,2810.0,0.0,1714467.0,244322.0,1.0,['https://m.tiktok.com/h5/share/music/6459519185792961293.html?language=en&source=h5_m&u_code=e0ci279g8d8lkb&_d=e0ci279g8d8lkb&share_music_id=6459519185792961293']
2910,+482,0.0,On My Shoulders,Sabrina Claudio,2.0,0.0,33137.0,5658.0,1.0,['https://m.tiktok.com/h5/share/music/7019786698728934149.html?language=en&source=h5_m&u_code=e0ci0l1g7g52hl&_d=e0ci0l1g7g52hl&share_music_id=7019786698728934149']
2911,+328,0.0,21C/Delta,Jack Harlow,5.0,0.0,5318664.0,1122928.0,5.0,"['https://m.tiktok.com/h5/share/music/7068841584356084526.html?language=en&source=h5_m&u_code=e0chlig14l6f87&_d=e0chlig14l6f87&share_music_id=7068841584356084526', 'https://m.tiktok.com/h5/share/music/7058291135432887087.html?language=en&source=h5_m&u_code=e0chmel9gk8a26&_d=e0chmel9gk8a26&share_music_id=7058291135432887087', 'https://m.tiktok.com/h5/share/music/7050926813782199087.html?language=en&source=h5_m&u_code=e0chej9c07c6d2&_d=e0chej9c07c6d2&share_music_id=7050926813782199087']"
2912,+941,0.0,Cha Ching,Slayyyter,187.0,0.0,444014.0,89951.0,1.0,['https://m.tiktok.com/h5/share/music/6732319060857473026.html?language=en&source=h5_m&u_code=e0chdam72jl8ie&_d=e0chdam72jl8ie&share_music_id=6732319060857473026']
2913,+530,0.0,Midnight River (feat. 6LACK),Pink Sweat$,9.0,0.0,292912.0,17537.0,3.0,"['https://m.tiktok.com/h5/share/music/7042345742866025263.html?language=en&source=h5_m&u_code=e0ci7d5660ckda&_d=e0ci7d5660ckda&share_music_id=7042345742866025263', 'https://m.tiktok.com/h5/share/music/7042755179497687813.html?language=en&source=h5_m&u_code=e0ci62168ablij&_d=e0ci62168ablij&share_music_id=7042755179497687813', 'https://m.tiktok.com/h5/share/music/7043415296547375878.html?language=en&source=h5_m&u_code=e0ci6jjdeg2aim&_d=e0ci6jjdeg2aim&share_music_id=7043415296547375878']"
2914,+1464,0.0,On My Side,YoungBoy Never Broke Again,10741.0,-61.0,47934103.0,6332897.0,8.0,"['https://m.tiktok.com/h5/share/music/7008651154355652610.html?language=en&source=h5_m&u_code=e0ci2h564i7aea&_d=e0ci2h564i7aea&share_music_id=7008651154355652610', 'https://m.tiktok.com/h5/share/music/7008749089508592390.html?language=en&source=h5_m&u_code=e0ci8cfi2igecc&_d=e0ci8cfi2igecc&share_music_id=7008749089508592390', 'https://m.tiktok.com/h5/share/music/7008755677678127877.html?language=en&source=h5_m&u_code=e0ci27f5ei9flm&_d=e0ci27f5ei9flm&share_music_id=7008755677678127877']"
2915,+900,0.0,L*** Is a Bad Word,Kiiara,522.0,0.0,5088009.0,871404.0,8.0,"['https://m.tiktok.com/h5/share/music/6704956401887741954.html?language=en&source=h5_m&u_code=e0ci91jhml7h5k&_d=e0ci91jhml7h5k&share_music_id=6704956401887741954', 'https://m.tiktok.com/h5/share/music/6974487866198084357.html?language=en&source=h5_m&u_code=e0ci1je03i5745&_d=e0ci1je03i5745&share_music_id=6974487866198084357', 'https://m.tiktok.com/h5/share/music/7035789025416186650.html?language=en&source=h5_m&u_code=e0chm0b7500i0c&_d=e0chm0b7500i0c&share_music_id=7035789025416186650']"
2916,-2671,0.0,Unwell,Matchbox Twenty,10074.0,90.0,8996051.0,862320.0,6.0,"['https://m.tiktok.com/h5/share/music/6705067714592901121.html?language=en&source=h5_m&u_code=e0ci1417cj8ilh&_d=e0ci1417cj8ilh&share_music_id=6705067714592901121', 'https://m.tiktok.com/h5/share/music/6959217947567082242.html?language=en&source=h5_m&u_code=e0chje2l6a04i2&_d=e0chje2l6a04i2&share_music_id=6959217947567082242', 'https://m.tiktok.com/h5/share/music/6988253477579655942.html?language=en&source=h5_m&u_code=e0ci7eji5jf21f&_d=e0ci7eji5jf21f&share_music_id=6988253477579655942']"
2917,+347,0.0,Crying Over You ◐ (feat. RM & BEKA),HONNE,438.0,0.0,1126814.0,95678.0,5.0,"['https://m.tiktok.com/h5/share/music/6594339692550818562.html?language=en&source=h5_m&u_code=e0ci4l74fmgijh&_d=e0ci4l74fmgijh&share_music_id=6594339692550818562', 'https://m.tiktok.com/h5/share/music/6704982614639380481.html?language=en&source=h5_m&u_code=e0chj1a68m6d3i&_d=e0chj1a68m6d3i&share_music_id=6704982614639380481', 'https://m.tiktok.com/h5/share/music/6983928384736758533.html?language=en&source=h5_m&u_code=e0chi55fgjf5l5&_d=e0chi55fgjf5l5&share_music_id=6983928384736758533']"
2918,-163,0.0,Frozone,Big Scarr,11.0,0.0,1934886.0,128461.0,6.0,"['https://m.tiktok.com/h5/share/music/6993519256105536262.html?language=en&source=h5_m&u_code=e0chai1hb6c5i5&_d=e0chai1hb6c5i5&share_music_id=6993519256105536262', 'https://m.tiktok.com/h5/share/music/6957045685132839686.html?language=en&source=h5_m&u_code=e0ci0fkfj03e4g&_d=e0ci0fkfj03e4g&share_music_id=6957045685132839686', 'https://m.tiktok.com/h5/share/music/7048355654553144111.html?language=en&source=h5_m&u_code=e0ci3dg4h2flb4&_d=e0ci3dg4h2flb4&share_music_id=7048355654553144111']"
2919,-1971,0.0,Helpless (Instrumental),Lin-Manuel Miranda,67.0,1.0,1053065.0,176593.0,5.0,"['https://m.tiktok.com/h5/share/music/7016764018207558406.html?language=en&source=h5_m&u_code=e0ci6m5hm290ki&_d=e0ci6m5hm290ki&share_music_id=7016764018207558406', 'https://www.tiktok.com/music/original-sound-7001590761661795077?_r=1&language=en&source=h5_m&u_code=e0ci2blljf90mf&_d=e0ci2blljf90mf&share_music_id=7001590761661795077', 'https://m.tiktok.com/h5/share/music/7038225824637520686.html?language=en&source=h5_m&u_code=e0ci14498j1774&_d=e0ci14498j1774&share_music_id=7038225824637520686']"
2920,-1343,0.0,Show My Side (feat. Amaarae),CKay,39.0,0.0,249035.0,18037.0,1.0,['https://m.tiktok.com/h5/share/music/7020438914020313862.html?language=en&source=h5_m&u_code=e0chai1hb6c5i5&_d=e0chai1hb6c5i5&share_music_id=7020438914020313862']
2921,+241,0.0,Truth Hurts (DaBaby Remix) [feat. DaBaby],Lizzo,25239.0,-1.0,19652931.0,2356919.0,11.0,"['https://www.tiktok.com/music/Australian-6675941888626789125?enter_from=h5_t&source=h5_t', 'https://www.tiktok.com/music/original-sound-6970260811226876678?_r=1&language=en&source=h5_m&u_code=e0ci742glmm1g6&_d=e0ci742glmm1g6&share_music_id=6970260811226876678', 'https://m.tiktok.com/h5/share/music/6991070778414418694.html?language=en&source=h5_m&u_code=e0ci1g0lk1lg5f&_d=e0ci1g0lk1lg5f&share_music_id=6991070778414418694']"
2922,-159,0.0,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,5.0,0.0,205386.0,11272.0,3.0,"['https://m.tiktok.com/h5/share/music/7067030362039339822.html?language=en&source=h5_m&u_code=e0chgm789lc87e&_d=e0chgm789lc87e&share_music_id=7067030362039339822', 'https://m.tiktok.com/h5/share/music/6958705868561025798.html?language=en&source=h5_m&u_code=e0chkm65ea8k28&_d=e0chkm65ea8k28&share_music_id=6958705868561025798', 'https://m.tiktok.com/h5/share/music/7031565356934220549.html?language=en&source=h5_m&u_code=e0che37c6mi52b&_d=e0che37c6mi52b&share_music_id=7031565356934220549']"
2923,-1844,0.0,My Way,Ava Max,3700.0,-12.0,1694883.0,156419.0,3.0,"['https://m.tiktok.com/h5/share/music/6704962280586479617.html?language=en&source=h5_m&u_code=e0chi6f47dmjhb&_d=e0chi6f47dmjhb&share_music_id=6704962280586479617', 'https://m.tiktok.com/h5/share/music/6704955534342096897.html?language=en&source=h5_m&u_code=e0ci3gg8alhag5&_d=e0ci3gg8alhag5&share_music_id=6704955534342096897', 'https://m.tiktok.com/h5/share/music/6850996650354215685.html?language=en&source=h5_m&u_code=e0chl7mgi54l53&_d=e0chl7mgi54l53&share_music_id=6850996650354215685']"
2924,+727,0.0,2AM,Don Toliver,386.0,9.0,659569.0,91703.0,3.0,"['https://m.tiktok.com/h5/share/music/7016443690017097730.html?language=en&source=h5_m&u_code=e0ci70la743k68&_d=e0ci70la743k68&share_music_id=7016443690017097730', 'https://m.tiktok.com/h5/share/music/7056927930362776366.html?language=en&source=h5_m&u_code=e0chl248hg94h4&_d=e0chl248hg94h4&share_music_id=7056927930362776366', 'https://m.tiktok.com/h5/share/music/7024958618575637253.html?language=en&source=h5_m&u_code=e0chkcd33b0d59&_d=e0chkcd33b0d59&share_music_id=7024958618575637253']"
2925,+493,0.0,Ms. Pretty Pussy,Plies,2.0,-1.0,19347.0,1783.0,2.0,"['https://m.tiktok.com/h5/share/music/7041252324559473455.html?language=en&source=h5_m&u_code=e0ci4amccfhe60&_d=e0ci4amccfhe60&share_music_id=7041252324559473455', 'https://m.tiktok.com/h5/share/music/6974607694678248197.html?language=en&source=h5_m&u_code=e0ci44cid12bkm&_d=e0ci44cid12bkm&share_music_id=6974607694678248197']"
2926,+1482,0.0,The Book of You & I,Alec Benjamin,4753.0,-11.0,10489520.0,2001646.0,3.0,"['https://m.tiktok.com/h5/share/music/6799527766891956225.html?language=en&source=h5_m&u_code=e0chfmi59i1c6e&_d=e0chfmi59i1c6e&share_music_id=6799527766891956225', 'https://m.tiktok.com/h5/share/music/6779785096594508549.html?language=en&source=h5_m&u_code=e0ci3gi398mbh5&_d=e0ci3gi398mbh5&share_music_id=6779785096594508549', 'https://m.tiktok.com/h5/share/music/6800370852987783942.html?language=en&source=h5_m&u_code=e0chibc3422acl&_d=e0chibc3422acl&share_music_id=6800370852987783942']"
2927,+501,0.0,Run It Up,YoungBoy Never Broke Again,1117.0,-5.0,561186.0,63484.0,1.0,['https://m.tiktok.com/h5/share/music/5000000001404462207.html?language=en&source=h5_m&u_code=e0chm3l6i0ecl9&_d=e0chm3l6i0ecl9&share_music_id=5000000001404462207']
2928,+567,0.0,Blue Laces 2,Nipsey Hussle,1.0,0.0,51252.0,3370.0,1.0,['https://m.tiktok.com/h5/share/music/7065755885590596358.html?language=en&source=h5_m&u_code=e0chefd2j96330&_d=e0chefd2j96330&share_music_id=7065755885590596358']
2929,-1687,0.0,Sinister (feat. Lil Wayne),Cordae,178.0,2.0,2559229.0,262394.0,11.0,"['https://m.tiktok.com/h5/share/music/7037924596540132101.html?language=en&source=h5_m&u_code=e0chhemi8c7ee8&_d=e0chhemi8c7ee8&share_music_id=7037924596540132101', 'https://m.tiktok.com/h5/share/music/7050934529841826561.html?language=en&source=h5_m&u_code=e0chii2j71839h&_d=e0chii2j71839h&share_music_id=7050934529841826561', 'https://m.tiktok.com/h5/share/music/7037636573487581958.html?language=en&source=h5_m&u_code=e0ci6b4c692jb0&_d=e0ci6b4c692jb0&share_music_id=7037636573487581958']"
2930,+331,0.0,Yea Yea Yea,Young Thug,3.0,0.0,86136.0,3874.0,2.0,"['https://m.tiktok.com/h5/share/music/7022779695653489414.html?language=en&source=h5_m&u_code=e0chh5i0cide96&_d=e0chh5i0cide96&share_music_id=7022779695653489414', 'https://m.tiktok.com/h5/share/music/7019821971219204870.html?language=en&source=h5_m&u_code=e0ci54jfd1jdim&_d=e0ci54jfd1jdim&share_music_id=7019821971219204870']"
2931,+810,0.0,Numb,MARINA,332.0,1.0,184493.0,25906.0,4.0,"['https://m.tiktok.com/h5/share/music/6799968510605789185.html?language=en&source=h5_m&u_code=e0chejl3i3056k&_d=e0chejl3i3056k&share_music_id=6799968510605789185', 'https://m.tiktok.com/h5/share/music/6811186699230513153.html?language=en&source=h5_m&u_code=e0chfbc6fijag6&_d=e0chfbc6fijag6&share_music_id=6811186699230513153', 'https://m.tiktok.com/h5/share/music/6960527173031676674.html?language=en&source=h5_m&u_code=e0che7lkcde09d&_d=e0che7lkcde09d&share_music_id=6960527173031676674']"
2932,-1934,0.0,Remember You (feat. The Weeknd),Wiz Khalifa,951.0,1.0,1623550.0,149412.0,6.0,"['https://m.tiktok.com/h5/share/music/6704977033396504578.html?language=en&source=h5_m&u_code=e0chkb8ciah5dl&_d=e0chkb8ciah5dl&share_music_id=6704977033396504578', 'https://m.tiktok.com/h5/share/music/6704975174321588225.html?language=en&source=h5_m&u_code=e0ci823hi586ie&_d=e0ci823hi586ie&share_music_id=6704975174321588225', 'https://m.tiktok.com/h5/share/music/96370596.html?language=en&source=h5_m&u_code=e0chl22aiame2k&_d=e0chl22aiame2k&share_music_id=96370596']"
2933,-1386,0.0,Kings & Queens - Until Dawn Remix,Ava Max,135.0,-2.0,231243.0,18747.0,1.0,['https://m.tiktok.com/h5/share/music/6821643329160087554.html?language=en&source=h5_m&u_code=e0ci3954eibbmj&_d=e0ci3954eibbmj&share_music_id=6821643329160087554']
2934,+742,0.0,"Bittersweet Symphony - Live at Live 8, Hyde Park, London, 2nd July 2005",Coldplay,36.0,-1.0,146333.0,10036.0,2.0,"['https://m.tiktok.com/h5/share/music/7038731980745280261.html?language=en&source=h5_m&u_code=e0ci20he9h9m7l&_d=e0ci20he9h9m7l&share_music_id=7038731980745280261', 'https://m.tiktok.com/h5/share/music/7019660419774089989.html?language=en&source=h5_m&u_code=e0chje2l6a04i2&_d=e0chje2l6a04i2&share_music_id=7019660419774089989']"
2935,-183,0.0,Pullin Up (feat. The Weeknd),Meek Mill,1.0,0.0,2179346.0,365258.0,1.0,['https://m.tiktok.com/h5/share/music/7000606351613332229.html?language=en&source=h5_m&u_code=e0chm7ga58c0gl&_d=e0chm7ga58c0gl&share_music_id=7000606351613332229']
2936,-1368,0.0,Luv My Slatts - Intro,Mario Judah,5.0,0.0,129701.0,29144.0,2.0,"['https://m.tiktok.com/h5/share/music/6998537593159731973.html?language=en&source=h5_m&u_code=e0cga6g3dgbjmb&_d=e0cga6g3dgbjmb&share_music_id=6998537593159731973', 'https://m.tiktok.com/h5/share/music/7036965124938173189.html?language=en&source=h5_m&u_code=e0ci6k4d3f51dk&_d=e0ci6k4d3f51dk&share_music_id=7036965124938173189']"
2937,-1403,0.0,Traffic Lights,Sara Kays,32.0,0.0,659190.0,143093.0,3.0,"['https://m.tiktok.com/h5/share/music/6982347334814321414.html?language=en&source=h5_m&u_code=e0ci7080ek73l8&_d=e0ci7080ek73l8&share_music_id=6982347334814321414', 'https://m.tiktok.com/h5/share/music/6978523754179775237.html?language=en&source=h5_m&u_code=e0chk309266h08&_d=e0chk309266h08&share_music_id=6978523754179775237', 'https://m.tiktok.com/h5/share/music/7046050447290796846.html?language=en&source=h5_m&u_code=e0c09g18ee97hl&_d=e0c09g18ee97hl&share_music_id=7046050447290796846']"
